,Date,UserName,Tweet,Hour,Weekday
5207,2020-10-27,@ThePolishedEdge,"Think pink! 40% off both pieces! 
•
•
#breastcancerawareness #thinkpink #mariana #downtownkc #shopsmall @ The Polished Edge Fine Jewelry https://t.co/xlWT7Q3LuE",16:51:00,1
5208,2020-10-27,@SymbaCoach,"RT @RedRaiderCT: Spirit Week gets underway on Wednesday with the Annual 💗PINK OUT💗

DHS will once again show our support for Breast Cancer Awareness. Then a week &amp; a half of themed days &amp; events will bring us to the DHS Color Wars on Friday, Nov. 6th. 

@DerbyRedRaider 
#BreastCancerAwareness https://t.co/7xtfWArZ1g",16:51:00,1
5209,2020-10-27,@Odiosasj,"RT @MONTSEPRINCESS2: 🥰 Así estamos Todas las chicas Hermosas del  #TerritorioMedina 😔 pero debemos esperar pacientes 🥰
#EscuchaTresVidas 
#OdiosasDeJM 
@j_medina37 ♥️♥️♥️
@Odiosasj 

#MousyBaby 🦋🦋🦋 
#JustForToday 
#OctubreRosa 🌺
#TocateParaQueNoTeToque https://t.co/lgOaLEXq2H",16:51:00,1
5210,2020-10-27,@Christi60278624,"RT @JohnLukeNYC: Hey It's  #BreastCancerAwarenessMonth 
Me &amp; My Friends  @mattyrock2k &amp; @RobAurelius At @KomenGreaterNYC Offices In #NYC Please #Donate If You Can For A Great Cause! I Lost My Mom &amp; Other Friends To The Deadly Disease. #StayHealthy #StaySafe #GodBless https://t.co/WyRjrlXfTi",16:51:00,1
5211,2020-10-27,@TrellB_,"RT @Tou_Shayee: It’s the FINAL WEEK of BREAST CANCER AWARENESS!!⁣
⁣
Get your Breast Cancer shirts now &amp; help increase the GoldMind$ Donation to Marybird Perkins TGMC Cancer Center! ⁣
⁣
Don’t miss out! DM for purchase. 
FIGHT TODAY, WIN TOMORROW 💕🌸🌷⁣
⁣
  #BreastCancerAwareness https://t.co/HLp7nhr6Oi",16:52:00,1
5212,2020-10-27,@Odiosasj,"RT @mousy_de: 🥰 Así estamos Todas las chicas Hermosas del  #TerritorioMedina 😔 pero debemos esperar pacientes 🥰
#EscuchaTresVidas 
#OdiosasDeJM 
@j_medina37 ♥️♥️♥️
@Odiosasj 

#MousyBaby 🦋🦋🦋 
#JustForToday 
#OctubreRosa 🌺
#TocateParaQueNoTeToque https://t.co/i0GYpLxMcm",16:52:00,1
5213,2020-10-27,@rebecca_dooley,"RT @SarahCannonDocs: There's a wide range of breast cancer treatments. With the help of your cancer care team, you can determine the care plan based on your stage &amp; type of breast cancer. Learn more about breast cancer treatments + more below. #BreastCancerAwareness https://t.co/utiTLncxuS",16:52:00,1
5214,2020-10-27,@janib_19,"RT @LyliaRose: ad. Ethical marketplace https://t.co/koetLbp2Vs support #BreastCancerAwarenessMonth

@lifemetta pledge £2 per order over £15 in October

#ecofriendly #crueltyfree #vegan home, beauty, fashion + food!

More info: https://t.co/hFkHrhagSV

#gifts #handmade #supportsmallbusiness https://t.co/AEnmjq2rMO",16:52:00,1
5215,2020-10-27,@lewieb99test,RT @OriginalFunko: Our @DCComics @BCRFcure Pops! made it in the @enews  Breast Cancer Awareness Gift Guide #BreastCancerAwarenessMonth  https://t.co/PcT7P7v9Nx,16:52:00,1
5216,2020-10-27,@IAWH_HerHealth,"RT @DollyParton: “Pink” is such a beautiful song of hope, especially during #BreastCancerAwarenessMonth. I’m honored to join with these powerful women to help support @SusanGKomen's life-saving work 💗 https://t.co/XF6GmnKVfv https://t.co/UyQp37CE5H",16:52:00,1
5217,2020-10-27,@sunset_seeker,#BreastCancerAwarenessMonth #womenempoweringwomen https://t.co/1dcSvceuts,16:52:00,1
5218,2020-10-27,@LCNMPatriot,"I don't have much to give at the moment, but I will certainly retweet in hopes that others do. 

I feel your pain. I lost my mother to cancer in 2012. Some of the strongest and most honorable people I've known were Marines.

You're in my prayers.

#cancer #breastcancer #GoFundMe https://t.co/Mu2FBN1fTX",16:52:00,1
5219,2020-10-27,@IAWH_HerHealth,"RT @WHOAFRO: October is #BreastCancerAwarenessMonth.

Awareness &amp; regular screening is the best strategy to discover breast cancer early &amp; improve the outcome. Know when &amp; how often to do a:

✅self exam
✅clinical breast exam 
✅mammogram
#PinkOctober https://t.co/R7NUjFygex",16:52:00,1
5220,2020-10-27,@MelissaRapoport,"RT @glutenfreedoc: Many substances from #nature can help us prevent #breastcancer including:
- Daily doses of time in nature
- Sunlight – vitamin D
- Darkness at night – melatonin
- Colorful fruits, especially berries, and veggies – bioflavonoids
#breastcancerawareness",16:53:00,1
5221,2020-10-27,@Dani_Stew32,"RT @vwu_marlins: In lieu of a Trivia Tuesday this week, we want to take some time to remember those who've lost their battles and celebrate those who've won their battles with Breast Cancer. #FinsfortheWin #breastcancerawareness https://t.co/980CYOiCEv",16:53:00,1
5222,2020-10-27,@ejaz_nouman,"RT @arabnewspk: After a rare diagnosis, Pakistani top diplomat becomes the voice of male breast #cancer awareness || #Pakistan #BreastCancerAwarenessMonth
-
Read special by @iSaimaShabbir: https://t.co/pAMl9ERcyT https://t.co/ALdERaemes",16:53:00,1
5223,2020-10-27,@drbexl,RT @BSBreastCancer: Could everyone chime in?  Would headaches appear after just one chemo cycle? #cancer #breastcancer https://t.co/Y17nsttNkL,16:53:00,1
5224,2020-10-27,@ComiteGana,RT @SoniaLopezGANA: El uso de la tecnología también ayuda a prevenir tumores cancerígenos. #OctubreRosa #CancerDeMama https://t.co/2ci92e1dVK,16:54:00,1
5225,2020-10-27,@jaysh160,pCR as a robust surrogate marker for overall survival - final updated survival analysis of NeoALTTO. #breastcancer  https://t.co/DkmNjdK8Sc,16:54:00,1
5226,2020-10-27,@OHLIceDogs,RT @SeanTeakle: I can’t thank the @OHLIceDogs enough for allowing my mom the platform to tell her story! She embarked on the toughest battle of her life a few months ago and I’m so proud of how hard she has fought! Can’t wait for her to ring that bell! #BreastCancerAwareness ❤️❤️ @PTeakle https://t.co/8Ue0wdKWyn,16:54:00,1
5227,2020-10-27,@JohnnyZville,RT @riversidepay: It’s the last week of #BreastCancerAwareness Month! Did you know that 1 in 8 women in the US will be diagnosed with Breast Cancer in their lifetime? Riverside stands with Susan G. Komen on supporting the survivors of Breast Cancer and those who are still fighting! https://t.co/2l4Mnh6zzU,16:54:00,1
5228,2020-10-27,@EBtheWildcat,"RT @FranciscanHCC: The staff of Franciscan are proud to promote October as ""Breast Cancer Awareness Month"" #BreastCancerAwareness #TrilogyLiving https://t.co/S9ECIhhxvT",16:54:00,1
5229,2020-10-27,@HelicopterDPE,"RT @Bristow_Group: Bristow team members at Lake Charles, Louisiana, wear pink in front of an Airbus AS350 B2 helicopter, also wrapped in pink. The helicopter will be used to help with #BreastCancerAwareness as part of #BreastCancerMonth.  #PinkWarriors #BreastCancer #PinkPower @AirbusHeli https://t.co/1mf27PDXa4",16:54:00,1
5230,2020-10-27,@AlPassamonti,"RT @UpsidesOf2020: Hi there #Upsiders! 👋🏼 Here’s a new encouraging pill ⬇️
An #Australian study has shown that the #venom from #honeybees 🐝may destroy aggressive #breastcancer cells. 💪🏻
Small #steps ahead! 💗
#BreastCancer  #NeverGiveUp #WomenInPink #GoodNews https://t.co/OWZD1VnoBR",16:54:00,1
5231,2020-10-27,@BdaCancerHealth,Breast cancer education made simple using a clever image of 12 lemons in an egg carton to represent the signs of breast cancer makes it easy for everyone.  Book your presentation today. #Bermuda #BreastCancer #EarlyDetectionSavesLives https://t.co/F2XoYScXE8 https://t.co/r90jkMMek4,16:55:00,1
5232,2020-10-27,@LobularIreland,"Day #27 Put A Face To Lobular #BreastCancer #IamLobular
Raising awareness and fostering relationships with #ILC Patients and Researchers throughout October @oesterreichs @elbcc @PrecisionOncIre @LobularBCA @BCResearchIre @ElspethWard2 @damirvareslija https://t.co/RtD52p7pYN",16:55:00,1
5233,2020-10-27,@bycumpiHD,"RT @BlackSabbath: Rare &amp; Past Tour Items!
10% of all store sales go to @SusanGKomen in support of #BreastCancerAwareness Month
https://t.co/LUlzRaL9CW https://t.co/gfs4rPxuqC",16:55:00,1
5234,2020-10-27,@kaywirestudio,"RT @NWAngelArts: 💗💗💗💗October is almost over but that doesn’t mean the awareness for breast cancer has to💖 

These pieces are available on our website and 10% of the proceeds will go towards a breast cancer research program!💗💗💗

https://t.co/ZCLDBbvAbP
#BreastCancerAwarenessMonth https://t.co/lF8JbemxCI",16:55:00,1
5235,2020-10-27,@TheMILCorp,"October is National Breast Cancer Awareness Month. Each year, @TheMILCorp supports the @NBCF. Check out our MIL #BreastCancerAwarenessMonth masks sent to our staff.

#BCA #October #BreastCancerAwarenessMonth #PeopleMakingtheDifference https://t.co/ojlbKGgFRh",16:56:00,1
5236,2020-10-27,@rhbarker,RT @MBCC_MHBT: Honoring the memory of our Male Breast Cancer Coalition brother Wayne Wishart on the 1st anniversary of his passing.  Our thoughts are with his wife Claire Neary-Wishart and their family.  #BreastCancerAwareness #1in833 #gonebutnevereverforgotten #bcsm #malebreastcancer https://t.co/Xam4gRlvlv,16:56:00,1
5237,2020-10-27,@Rivas_antiago,RT @alfredodelmazo: La prevención es la mejor opción. #OctubreRosa https://t.co/qzeEa7k5Dh,16:56:00,1
5238,2020-10-27,@angwilliams4284,#CancerAwareness #fightcancer #staystrong #autobodynews #autobodypaint #bmw #articulateauto #fairfieldcounty #ct #DaddyDaughterfun #dad #FamilyBusiness #Autobodylife https://t.co/pDeES3gVOH,16:56:00,1
5239,2020-10-27,@pallen1959,RT @falzarac: This #BreastCancerAwarenessMonth @Chevrolet will contribute $5 to @AmericanCancer for every use of #IDriveFor. Your RT of this tweet = $5 to the #AmericanCancerSociety https://t.co/ossAnix2iQ,16:56:00,1
5240,2020-10-27,@la_tiela,"#CancerDeMama 
#OctubreRosa 
#SacaPecho 
#MareaRosa https://t.co/ExwV5N0GJF",16:56:00,1
5241,2020-10-27,@BanariMengal,Thank you Maria Malik  @maria_malikawan for volunteering for BYAC and helping us in spreading awareness about Breast Cancer. We look forward to your talk today!You are our hero! Thank you! #BreastCancerAwarenessMonth @BYACBalochistan @sikanderbizenjo @Khalidismaill @Myasirbaloch https://t.co/FnkzXgNe09,16:57:00,1
5242,2020-10-27,@YousifHali5,"RT @laxcopTPS: Some Toronto Police Officers wear pink pins or epaulettes this month to show support for #breastcancer awareness.
I want to say how inspired I am of 3 amazing woman who have been battling the fight this past year. Sharon M, Marie Paul G and Brittany R are truely warriors 💞 https://t.co/JxbdH1xNFQ",16:57:00,1
5243,2020-10-27,@AngiePickens711,"RT @uabmedicine: Did you know that #breastcancer is the 2nd most common cancer in women? Early detection is key for treatment and recovery. Help us raise awareness by sharing these resources about prevention, screening, treatment, and more with your loved ones ➡️ https://t.co/aXrff1qJPf https://t.co/SycRd3Guug",16:57:00,1
5244,2020-10-27,@Matotuncotutat3,RT @SoniaLopezGANA: El uso de la tecnología también ayuda a prevenir tumores cancerígenos. #OctubreRosa #CancerDeMama https://t.co/2ci92e1dVK,16:57:00,1
5245,2020-10-27,@crybabycrafts,"RT @NWAngelArts: 💗💗💗💗October is almost over but that doesn’t mean the awareness for breast cancer has to💖 

These pieces are available on our website and 10% of the proceeds will go towards a breast cancer research program!💗💗💗

https://t.co/ZCLDBbvAbP
#BreastCancerAwarenessMonth https://t.co/lF8JbemxCI",16:58:00,1
5246,2020-10-27,@Andreeeeeeeea23,"RT @GetafeCR: #OctubreRosa , hoy nuestras chicas del equipo femenino han querido mostrar su apoyo a las mujeres en su lucha contra el cancer de mama 

👏👏 Nuestro reconocimiento y admiración para todas las mujeres que luchan contra esta enfermedad

#CancerDeMama #getafe #rugbyfemenino #rugby https://t.co/ZVsU5MJdCo",16:58:00,1
5247,2020-10-27,@Alice0201,"RT @dannywood: Enter to win a piece of #NKOTB history while helping to support breast cancer patients. I appreciate all of your love and support for this foundation. It means the world to me.

#rememberbetty #breastcancerawareness https://t.co/IBF8NMN8C8",16:58:00,1
5248,2020-10-27,@Mirandahflo,RT @SoniaLopezGANA: El uso de la tecnología también ayuda a prevenir tumores cancerígenos. #OctubreRosa #CancerDeMama https://t.co/2ci92e1dVK,16:58:00,1
5249,2020-10-27,@Ceci0164,"RT @Edomex: #OctubreRosa | El cáncer de mama se puede detectar oportunamente. Para más información, consulta en: https://t.co/pEbwpGm9Yn o llama al 722 212 64 26, 55 58 78 64 02 o al 55 82 84 12 61. #PrevenirEsSalud https://t.co/eGn8mv4bPE",16:58:00,1
5250,2020-10-27,@zeeshan_shah_dc,"RT @DrAliahaider: Almost 1 out of 10 women in pakistan is diagnosed with breast cancer. October is #BreastCancerAwarenessMonth 
This is my small contribution to the cause. Breast cancer awareness session held at Major nadir auditorium alamdar road saturday 3pm 

Join us and spread the word. https://t.co/9Dfa1itVNp",16:59:00,1
5251,2020-10-27,@zeeshan_shah_dc,RT @BanariMengal: Breast Cancer Awareness Month. We are honoured to collaborate with Friends of Doctors. Thank you @DrAliahaider for helping out! 🌸 #BreastCancerAwareness https://t.co/HeXLRraKZi,16:59:00,1
5252,2020-10-27,@FIUonline,"""October is #BreastCancerAwarenessMonth, but for us, every month is October. We must remind women year-round about the importance of breast cancer screening."" - @FIUMedicine https://t.co/q8eOm8iAxY",17:00:00,1
5253,2020-10-27,@BeautifulSelfo1,"Amazonite Intention Bracelet for Inspiration from https://t.co/XBqo7DV2MZ
⁠
The perfect bracelet to help you LET GO✨⁠
⁠
20% of your purchase is donated to our mission to empower survivors and fighters of breast cancer ❤️

#beautifulself #nonprofit #breastcancer https://t.co/HDd25B22Qt",17:00:00,1
5254,2020-10-27,@strwbrryfldsmj,"🍓🎃  Hurry and grab your Breast Cancer Awareness ""Save Second Base"" Beanie...while supplies last!!  🎃🍓

---------------------------------------
#strwbrryfldsmj #coloradoproud #coloradosprings #coloradountamed #colorado #breastcancerawareness #coloradoinstagram #puebloco https://t.co/W5xtO6IKjZ",17:00:00,1
5255,2020-10-27,@CONVIVEedomex,"Mes de sensibilización #OctubreRosa, sobre el cáncer de mama. #ÉchaleUnaManoATuSalud. Un diagnóstico temprano y oportuno incrementa las probabilidades de curación. Infórmate en: https://t.co/VN7NbWIQy0 o llama al 722 212 64 26, 55 58 78 64 02 o al 55 82 84 12 61.
@SaludEdomex https://t.co/qbTIeAwLrz",17:00:00,1
5256,2020-10-27,@firstoakbank,"FirstOak Bank of Fredonia, KS wears pink for #BreastCancerAwareness! 💓

Did you know there are over 3.1 million breast cancer survivors in the U.S., including women still being treated? We stand by you! 🤗 https://t.co/tzJVCKGNG6",17:00:00,1
5257,2020-10-27,@zeeshan_shah_dc,RT @BanariMengal: Breast Cancer Awareness Month. We are honoured to collaborate with Friends of Doctors. Thank you @DrAliahaider for helping out with the process. Thank you Dr Huma for volunteering. #BreastCancerAwareness @BYACBalochistan @sikanderbizenjo @Khalidismaill @Myasirbaloch https://t.co/HOvBZuwyQp,17:00:00,1
5258,2020-10-27,@LukeLawBlacks,"RT @LawBlacks: With @BreastCancerH as our charity of the year for 2020/21, we decided to wear pink on Friday to do our bit for #BreastCancerAwarenessMonth.

Here's a selection of snaps from some of our employees who took part! 

#Charity #CSR #Fundraising #BCAM #BCAM2020 #LawBlacks #Leeds https://t.co/ThFtDUdY7f",17:00:00,1
5259,2020-10-27,@OficialUTN,"#OctubreRosa el cáncer de mama es curable si se detecta a tiempo, si deseas información consulta la página https://t.co/QTMdxjo806 https://t.co/6K9AXMUwW3",17:00:00,1
5260,2020-10-27,@ParsippanyMSABC,"Bishops is dedicated to the fight against #breastcancer by joining the American Cancer Society to save more lives. Help cancer patients and their families this October, simply mention #MakingStrides &amp; 10% of services will be donated back to the
#AmericanCancerSociety https://t.co/UyUSlRGhd6",17:00:00,1
5261,2020-10-27,@taratweetstoo,RT @centennial1916: Honoring all who have fought breast cancer. #breastcancerawareness https://t.co/hcaWJPvg3o,17:00:00,1
5262,2020-10-27,@BooksbyPatricia,#BreastCancerAwarenessMonth Early detection saves lives. https://t.co/r3zWMslqaS,17:00:00,1
5263,2020-10-27,@luramccoy81,"RT @justwsports: ""One of the hardest parts was telling my coaching staff and my teammates that I have breast cancer, need to get surgery, and wasn’t sure when I’d be back."" 

Survivor and  @ORLPride defender @Toni_Deion has become an a
#BreastCancerAwareness activist 💕

https://t.co/nQg5qhwHKG",17:00:00,1
5264,2020-10-27,@double_whammied,"RT @double_whammied: @LPseattle @coffeemommy @IBCResearch @stales @dianeheditsian @paspears88 @barbarasegarra @raalbany @harmonigenic @garyleethompson @stage4kelly @Otto_DFCI @LobularBCA Great stuff, Leigh! Thanks for sending my way. ♥️

Did I mention I'm moderating a Washington state health insurance Q &amp; A tom'w as part of #NWMetsSeries?

Callista Kennedy from @KCPubHealth will talk insurance for #metastatic #BC #lobular #breastcancer👇

https://t.co/yzUGVQmjWl",17:01:00,1
5265,2020-10-27,@saffronskiesgb,"RT @NWAngelArts: 💗💗💗💗October is almost over but that doesn’t mean the awareness for breast cancer has to💖 

These pieces are available on our website and 10% of the proceeds will go towards a breast cancer research program!💗💗💗

https://t.co/ZCLDBbvAbP
#BreastCancerAwarenessMonth https://t.co/lF8JbemxCI",17:01:00,1
5266,2020-10-27,@BreastDense,"RT @LobularIreland: Day #27 Put A Face To Lobular #BreastCancer #IamLobular
Raising awareness and fostering relationships with #ILC Patients and Researchers throughout October @oesterreichs @elbcc @PrecisionOncIre @LobularBCA @BCResearchIre @ElspethWard2 @damirvareslija https://t.co/RtD52p7pYN",17:01:00,1
5267,2020-10-27,@Ceci0164,"RT @Edomex: #OctubreRosa, mes de la sensibilización sobre el cáncer de mama. Para más información, consulta en: https://t.co/pEbwpGDLmX https://t.co/QfNG87Rq7e",17:01:00,1
5268,2020-10-27,@OneSYBryant,"Make sure you ask as many questions as possible...
.
.
.
#breastcancer #breastcancerawareness #poet #poem #poetry https://t.co/yDJXC31Ioi",17:01:00,1
5269,2020-10-27,@HIBA_AWAD1,"RT @funteam_sd: دعما لحملة #Pinkoctober كونڨيرس@converse_sd مقدمين هديه🎒🎒  🎁😍😍💕🎊💕😍🎁 لاحد المشاركين في
المسابقه

شارك و ادخل في السحب على  ١٢ جائزه أخرى من ١٢ حساب مختلف  
 
👇👇👇👇👇👇👇👇👇👇👇👇 https://t.co/Sjf8x0eUEK https://t.co/gefda5Ad3j",17:01:00,1
5270,2020-10-27,@SoulHavenMama,"RT @NWAngelArts: 💗💗💗💗October is almost over but that doesn’t mean the awareness for breast cancer has to💖 

These pieces are available on our website and 10% of the proceeds will go towards a breast cancer research program!💗💗💗

https://t.co/ZCLDBbvAbP
#BreastCancerAwarenessMonth https://t.co/lF8JbemxCI",17:01:00,1
5271,2020-10-27,@InclusionNos,"¿Tienes alguna duda sobre el cáncer de mama y las mujeres con discapacidad? ¿Cuál ha sido tu experiencia? ¡Cuéntanos!

Acompañanos mañana en punto de las 7pm
facebook LIVE: https://t.co/7gAyEOQ1W0

#LadisCAPACIDADnosMueve #OctubreRosa https://t.co/JqmWerXUfE",17:02:00,1
5272,2020-10-27,@NAUWFNS,#BreastCancerAwareness #NAUW1910 #NAUWFNS #MySistersKeeper #MyBrothersKeeper #NAUWCares #WomensHealth https://t.co/CnDwi3rXbL,17:02:00,1
5273,2020-10-27,@jbeaink,RT @NAUWFNS: #BreastCancerAwareness #NAUW1910 #NAUWFNS #MySistersKeeper #MyBrothersKeeper #NAUWCares #WomensHealth https://t.co/CnDwi3rXbL,17:02:00,1
5274,2020-10-27,@coachkneifl,"RT @WayneStSoccer: Here is your chance to support Wildcat Athletics and Breast Cancer Awareness!

Contact any WSC student-athlete or Coach Joe Cleary (joclear1@wsc.edu or 402-375-7733) to purchase a t-shirt or make a donation!

#BreastCancerAwarenessMonth 

#GoCats🐯 | #PlayForThePaw🐾 https://t.co/RQISMOTmIk",17:03:00,1
5275,2020-10-27,@EdgarCLujan,"RT @InclusionNos: ¿Tienes alguna duda sobre el cáncer de mama y las mujeres con discapacidad? ¿Cuál ha sido tu experiencia? ¡Cuéntanos!

Acompañanos mañana en punto de las 7pm
facebook LIVE: https://t.co/7gAyEOQ1W0

#LadisCAPACIDADnosMueve #OctubreRosa https://t.co/JqmWerXUfE",17:03:00,1
5276,2020-10-27,@zentroutbum,"RT @gmmsstugo: October is Breast Cancer Awareness month. Help GMMS spread awareness by wearing PINK to school tomorrow, Wed 10/28!

#gmmsstugo #breastcancerawareness #pink #mifflinsd https://t.co/DtVvIgPRjA",17:04:00,1
5277,2020-10-27,@BrianCato,RT @SeanTeakle: I can’t thank the @OHLIceDogs enough for allowing my mom the platform to tell her story! She embarked on the toughest battle of her life a few months ago and I’m so proud of how hard she has fought! Can’t wait for her to ring that bell! #BreastCancerAwareness ❤️❤️ @PTeakle https://t.co/8Ue0wdKWyn,17:04:00,1
5278,2020-10-27,@double_whammied,RT @lyndaweatherby: @Martha__Carlson I’ve been TRIGGERED in every #breastcancer #brainmets presentation i’ve been to- like #SABCS where the presenter ends her study summary slide with “ultimately they all succumbed” - but i keep going b/c it makes me a better #MBC advocate @vpoke @itsnot_pink @stage4kelly #bcsm,17:04:00,1
5279,2020-10-27,@MorrisKnight,"October is winding down fast but the fight against Breast Cancer continues! Your help will make a difference! Please make your donation today: https://t.co/v0FV0NIEXD

#breastcancerawarenessmonth #americancancersociety #realmenwearpink https://t.co/xNS4lF8L31",17:04:00,1
5280,2020-10-27,@Deann5,"RT @SiemensHealth: For #breastcancerawarenessmonth the message is simple: Know your normal, do your self-checks, go #getchecked.",17:04:00,1
5281,2020-10-27,@theghostlyk,"Save the titties.
No, seriously.
Come through for this awesome event, starts tomorrow, ends the 30th!
I'm even gonna be in costume.....lol.
#twitch #BreastCancerAwarenessMonth #breastcancer #streamer https://t.co/sCk1d2evUK",17:04:00,1
5282,2020-10-27,@cin_laurel,"RT @InclusionNos: ¿Tienes alguna duda sobre el cáncer de mama y las mujeres con discapacidad? ¿Cuál ha sido tu experiencia? ¡Cuéntanos!

Acompañanos mañana en punto de las 7pm
facebook LIVE: https://t.co/7gAyEOQ1W0

#LadisCAPACIDADnosMueve #OctubreRosa https://t.co/JqmWerXUfE",17:04:00,1
5283,2020-10-27,@IDPedomex,#OctubreRosa | La detección temprana para el cáncer de mama sigue siendo la acción más importante en la lucha contra esta enfermedad. #ÉchaleUnaManoATuSalud e infórmate en: https://t.co/xC4VkN1q0s https://t.co/qOpv2Qxu5h,17:04:00,1
5284,2020-10-27,@JauneLu,"RT @InclusionNos: ¿Tienes alguna duda sobre el cáncer de mama y las mujeres con discapacidad? ¿Cuál ha sido tu experiencia? ¡Cuéntanos!

Acompañanos mañana en punto de las 7pm
facebook LIVE: https://t.co/7gAyEOQ1W0

#LadisCAPACIDADnosMueve #OctubreRosa https://t.co/JqmWerXUfE",17:04:00,1
5285,2020-10-27,@DaikiestDaiki,"RT @davidchenpanda: Play for pink breast cancer foundation partnered with playnacl! 

The profits go to this great foundation!

Join us

@Flex_Lewis
@AStateEsports
@JanusEsports
@TeamNuklear 
@PLAYNACL 

Let’s support this great cause 

https://t.co/dfG1zY3IgN #gamer #BreastCancerAwareness #esports https://t.co/7KhCYaGvos",17:31:00,1
5286,2020-10-27,@jpa_mexico,"Modificación NOM 051, Etiquetados de Productos. 
#QuedateEnCasa #JPAMexico #Contadorespublicos #NOM51 #SecretaríadeSalud #OctubreRosa https://t.co/mwgwJlVgHc",17:31:00,1
5287,2020-10-27,@EunyKalon,"Update: I barely needed any Tylenol and I can now roll around in my bed all I want :)

Still a little tired and bruised but so far I'm super happy with how the surgery went. Never be afraid to get checked out 💖

#BreastCancerAwareness is important!! https://t.co/SsqCBYKVPn",17:32:00,1
5288,2020-10-27,@shalailah,"RT @GingerGorman: My beloved freind Rachel was recently diagnosed with aggressive breast cancer. She had no symptoms.

This is her story, just published (and written by me with a few tears along the way!)

Ladies, get your boobs checked! 

Via @HerCanberra 

https://t.co/lCwJsbPNxH

#breastcancer",17:32:00,1
5289,2020-10-27,@ArielMEspinoooo,please retweet to help someone in need #BreastCancerAwarenessMonth https://t.co/AFzT5M3WPR,17:33:00,1
5290,2020-10-27,@drbexl,RT @BSBreastCancer: ... said every #cancer patient ever! #chronicillness #pain #breastcancer https://t.co/1gJ8uK1Nhb,17:33:00,1
5291,2020-10-27,@MerleTheFish,"@HootersRacing @NASCAR_FDN @chaseelliott @TheVFoundation @Hooters rule. Beauties raising money for an even more Beautiful cause!!
#BreastCancerAwarenessMonth",17:33:00,1
5292,2020-10-27,@GregoriaJimnez8,"RT @alfredodelmazo: El cáncer de mama se puede detectar oportunamente. #OctubreRosa

#DíaMundialDelCáncerDeMama https://t.co/v6rZFOqhyi",17:34:00,1
5293,2020-10-27,@pshhhhhhh_,Thanks for the reminder Mommy. Happy Birthday to my Queen! 10.27.2020 #5800 #breastcancerawareness https://t.co/BbVAZmRXZs,17:34:00,1
5294,2020-10-27,@RachaelHasIdeas,"RT @GingerGorman: My beloved freind Rachel was recently diagnosed with aggressive breast cancer. She had no symptoms.

This is her story, just published (and written by me with a few tears along the way!)

Ladies, get your boobs checked! 

Via @HerCanberra 

https://t.co/lCwJsbPNxH

#breastcancer",17:34:00,1
5295,2020-10-27,@JudyYeeMD,RT @MontefioreRAD: The time is NOW. Call (866-662-9729) or use MyChart to schedule your mammogram appointment.  #BreastCancerAwarenessMonth #screening #radiology https://t.co/2oFdw1kLfB,17:34:00,1
5296,2020-10-27,@Iceman4484,"RT @StanfordWVB: 1 𝓲𝓷 8 U.S. women will develop breast cancer over the course of her lifetime 🎀

At this time, there are 𝓶𝓸𝓻𝓮 𝓽𝓱𝓪𝓷 3.5 million breast cancer survivors in the U.S. 💗

#BreastCancerAwarenessMonth #GoStanford https://t.co/cjoKFPJ040",17:34:00,1
5297,2020-10-27,@VPITV,La prevención y el diagnóstico temprano son clave ¡Tu lucha es nuestra lucha! #OctubreRosa https://t.co/vRAT8odKcU,17:35:00,1
5298,2020-10-27,@KKennedyESHC,"If you want to see what a community hospital means to our region - check out our video with a two time breast cancer survivor. Powerful words. Right from our patients.

Check it out on our FB page or our new YouTube channel. #BreastCancerAwarenessMonth https://t.co/Emje6ShTnk",17:35:00,1
5299,2020-10-27,@grenobalise,RT @Aptiv: Aptiv teams around the globe wear pink and show their support in honor of #breastcancerawareness month! https://t.co/k2dhU9I6yI,17:35:00,1
5300,2020-10-27,@SalemSharkTank,"#GoPink with your Salem #Sharks! Tomorrow, show your support for breast cancer awareness month. Also, wear your favorite hat for #SpiritWeek.  #BreastCancerAwarenessMonth #WednesdaysWeWearPink #SharkTank #HatDay @PrincipalShark https://t.co/326z5jL0Jp",17:35:00,1
5301,2020-10-27,@callmeHeatherP,"Celebrating being half way done with radiation at... the ER. Potential infection in my right, non-cancer tit so spending the night at the St. V luxe spa. #15outof30 #fuckcancer #breastcancer #densebreasts #checkyourtits https://t.co/0RmjIsllDr https://t.co/Q1WYGnTWJt",17:35:00,1
5302,2020-10-27,@AllisonGruber2,"Churning out all the thoughts and feels for myself and the nation over at Medium: https://t.co/C5Zt8OPDh3 

#Election2020 #COVID19 #QueeringCancer #BidenHarris2020 #Chicago #Flagstaff #breastcancer",17:35:00,1
5303,2020-10-27,@YouCanFoolMost,"RT @AllisonGruber2: Churning out all the thoughts and feels for myself and the nation over at Medium: https://t.co/C5Zt8OPDh3 

#Election2020 #COVID19 #QueeringCancer #BidenHarris2020 #Chicago #Flagstaff #breastcancer",17:35:00,1
5304,2020-10-27,@HCSAAST,Congratulations to Ms. Hall’s Advisory for their win.  Best Breast Cancer Awareness Pumpkin Decoration!  #koipride #aastbullyproof #breastcancerawareness,17:35:00,1
5305,2020-10-27,@TheTomColeman,"RT @mhall55nine: ""At Work Today"" #PinkOctober #autumnvibes #flowerphotography https://t.co/mKSalLlOqg",17:35:00,1
